sk_ato,chave_deputado,nome_na_api,partido_ultimo,tipo_ato,nome_tipo_ato,data,ano,sessao_legislativa,legislatura,id_objeto,fonte,valor_centavos,regra_chave
229,28,Deputada Júlia Lucy,,1,apresentou uma proposição,2022-02-01,2022,32,8,6185,api_i5,,autor_id
230,28,Deputada Júlia Lucy,,1,apresentou uma proposição,2022-02-01,2022,32,8,6187,api_i5,,autor_id
231,28,Deputada Júlia Lucy,,1,apresentou uma proposição,2022-02-01,2022,32,8,6189,api_i5,,autor_id
232,28,Deputada Júlia Lucy,,1,apresentou uma proposição,2022-02-01,2022,32,8,6192,api_i5,,autor_id
233,28,Deputada Júlia Lucy,,1,apresentou uma proposição,2022-02-01,2022,32,8,6194,api_i5,,autor_id
234,28,Deputada Júlia Lucy,,1,apresentou uma proposição,2022-02-01,2022,32,8,6200,api_i5,,autor_id
235,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-01,2022,32,8,6201,api_i5,,autor_id
236,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-01,2022,32,8,6202,api_i5,,autor_id
237,22,Deputado Hermeto,MDB,1,apresentou uma proposição,2022-02-01,2022,32,8,6205,api_i5,,autor_id
238,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6206,api_i5,,autor_id
239,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-01,2022,32,8,6209,api_i5,,autor_id
240,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6210,api_i5,,autor_id
241,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-01,2022,32,8,6212,api_i5,,autor_id
242,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-01,2022,32,8,6214,api_i5,,autor_id
243,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-01,2022,32,8,6218,api_i5,,autor_id
244,28,Deputada Júlia Lucy,,1,apresentou uma proposição,2022-02-01,2022,32,8,6222,api_i5,,autor_id
245,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6223,api_i5,,autor_id
246,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6224,api_i5,,autor_id
247,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2022-02-01,2022,32,8,6225,api_i5,,autor_id
248,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6227,api_i5,,autor_id
249,22,Deputado Hermeto,MDB,1,apresentou uma proposição,2022-02-01,2022,32,8,6243,api_i5,,autor_id
250,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-17,2022,32,8,6245,api_i5,,autor_id
251,25,Deputado João Cardoso ,AVANTE,1,apresentou uma proposição,2022-02-17,2022,32,8,6245,api_i5,,autor_id
252,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-17,2022,32,8,6245,api_i5,,autor_id
253,54,Deputada Maria Antônia Rodrigues Magalhães (Professora Maria Antônia),,1,apresentou uma proposição,2022-02-01,2022,32,8,6249,api_i5,,autor_id
254,22,Deputado Hermeto,MDB,1,apresentou uma proposição,2022-02-01,2022,32,8,6253,api_i5,,autor_id
255,54,Deputada Maria Antônia Rodrigues Magalhães (Professora Maria Antônia),,1,apresentou uma proposição,2022-02-01,2022,32,8,6254,api_i5,,autor_id
256,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-01,2022,32,8,6261,api_i5,,autor_id
257,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6265,api_i5,,autor_id
258,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6266,api_i5,,autor_id
259,54,Deputada Maria Antônia Rodrigues Magalhães (Professora Maria Antônia),,1,apresentou uma proposição,2022-02-01,2022,32,8,6269,api_i5,,autor_id
260,54,Deputada Maria Antônia Rodrigues Magalhães (Professora Maria Antônia),,1,apresentou uma proposição,2022-02-01,2022,32,8,6272,api_i5,,autor_id
261,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-01,2022,32,8,6277,api_i5,,autor_id
262,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-01,2022,32,8,6278,api_i5,,autor_id
263,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-01,2022,32,8,6279,api_i5,,autor_id
264,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-01,2022,32,8,6281,api_i5,,autor_id
265,16,Deputado Claudio Abrantes,,1,apresentou uma proposição,2022-02-02,2022,32,8,6286,api_i5,,autor_id
266,25,Deputado João Cardoso ,AVANTE,1,apresentou uma proposição,2022-02-02,2022,32,8,6286,api_i5,,autor_id
267,34,Deputado Roosevelt Vilela,PL,1,apresentou uma proposição,2022-02-02,2022,32,8,6286,api_i5,,autor_id
268,35,Deputado Reginaldo Sardinha,,1,apresentou uma proposição,2022-02-02,2022,32,8,6286,api_i5,,autor_id
269,53,Deputado Janio Farias Marques (Guarda Janio),,1,apresentou uma proposição,2022-02-02,2022,32,8,6286,api_i5,,autor_id
270,28,Deputada Júlia Lucy,,1,apresentou uma proposição,2022-02-01,2022,32,8,6292,api_i5,,autor_id
271,54,Deputada Maria Antônia Rodrigues Magalhães (Professora Maria Antônia),,1,apresentou uma proposição,2022-02-01,2022,32,8,6293,api_i5,,autor_id
272,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-01,2022,32,8,6296,api_i5,,autor_id
273,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-01,2022,32,8,6297,api_i5,,autor_id
274,22,Deputado Hermeto,MDB,1,apresentou uma proposição,2022-02-01,2022,32,8,6301,api_i5,,autor_id
275,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-24,2022,32,8,6302,api_i5,,autor_id
276,23,Deputado Iolando,MDB,1,apresentou uma proposição,2022-02-24,2022,32,8,6302,api_i5,,autor_id
277,53,Deputado Janio Farias Marques (Guarda Janio),,1,apresentou uma proposição,2022-02-24,2022,32,8,6302,api_i5,,autor_id
278,54,Deputada Maria Antônia Rodrigues Magalhães (Professora Maria Antônia),,1,apresentou uma proposição,2022-02-24,2022,32,8,6302,api_i5,,autor_id
279,14,Deputada Arlete Sampaio,,1,apresentou uma proposição,2022-02-01,2022,32,8,6303,api_i5,,autor_id
280,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-24,2022,32,8,6304,api_i5,,autor_id
281,23,Deputado Iolando,MDB,1,apresentou uma proposição,2022-02-24,2022,32,8,6304,api_i5,,autor_id
282,53,Deputado Janio Farias Marques (Guarda Janio),,1,apresentou uma proposição,2022-02-24,2022,32,8,6304,api_i5,,autor_id
283,54,Deputada Maria Antônia Rodrigues Magalhães (Professora Maria Antônia),,1,apresentou uma proposição,2022-02-24,2022,32,8,6304,api_i5,,autor_id
284,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-24,2022,32,8,6305,api_i5,,autor_id
285,23,Deputado Iolando,MDB,1,apresentou uma proposição,2022-02-24,2022,32,8,6305,api_i5,,autor_id
286,53,Deputado Janio Farias Marques (Guarda Janio),,1,apresentou uma proposição,2022-02-24,2022,32,8,6305,api_i5,,autor_id
287,54,Deputada Maria Antônia Rodrigues Magalhães (Professora Maria Antônia),,1,apresentou uma proposição,2022-02-24,2022,32,8,6305,api_i5,,autor_id
288,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-24,2022,32,8,6306,api_i5,,autor_id
289,23,Deputado Iolando,MDB,1,apresentou uma proposição,2022-02-24,2022,32,8,6306,api_i5,,autor_id
290,53,Deputado Janio Farias Marques (Guarda Janio),,1,apresentou uma proposição,2022-02-24,2022,32,8,6306,api_i5,,autor_id
291,54,Deputada Maria Antônia Rodrigues Magalhães (Professora Maria Antônia),,1,apresentou uma proposição,2022-02-24,2022,32,8,6306,api_i5,,autor_id
292,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-24,2022,32,8,6307,api_i5,,autor_id
293,23,Deputado Iolando,MDB,1,apresentou uma proposição,2022-02-24,2022,32,8,6307,api_i5,,autor_id
294,53,Deputado Janio Farias Marques (Guarda Janio),,1,apresentou uma proposição,2022-02-24,2022,32,8,6307,api_i5,,autor_id
295,54,Deputada Maria Antônia Rodrigues Magalhães (Professora Maria Antônia),,1,apresentou uma proposição,2022-02-24,2022,32,8,6307,api_i5,,autor_id
296,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-01,2022,32,8,6308,api_i5,,autor_id
297,35,Deputado Reginaldo Sardinha,,1,apresentou uma proposição,2022-02-01,2022,32,8,6311,api_i5,,autor_id
298,34,Deputado Roosevelt Vilela,PL,1,apresentou uma proposição,2022-02-01,2022,32,8,6312,api_i5,,autor_id
299,13,Deputado Agaciel Maia,,1,apresentou uma proposição,2022-02-15,2022,32,8,6319,api_i5,,autor_id
300,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-15,2022,32,8,6319,api_i5,,autor_id
301,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2022-02-15,2022,32,8,6319,api_i5,,autor_id
302,36,Deputado Valdelino Barcelos,,1,apresentou uma proposição,2022-02-15,2022,32,8,6319,api_i5,,autor_id
303,14,Deputada Arlete Sampaio,,1,apresentou uma proposição,2022-02-02,2022,32,8,6326,api_i5,,autor_id
304,15,Deputado Chico Vigilante,PT,1,apresentou uma proposição,2022-02-02,2022,32,8,6326,api_i5,,autor_id
305,20,Deputado Fábio Felix,PSOL,1,apresentou uma proposição,2022-02-02,2022,32,8,6326,api_i5,,autor_id
306,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-02,2022,32,8,6326,api_i5,,autor_id
307,32,Deputado Professor Reginaldo Veras,,1,apresentou uma proposição,2022-02-02,2022,32,8,6326,api_i5,,autor_id
308,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6334,api_i5,,autor_id
309,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6342,api_i5,,autor_id
310,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6343,api_i5,,autor_id
311,34,Deputado Roosevelt Vilela,PL,1,apresentou uma proposição,2022-02-08,2022,32,8,6346,api_i5,,autor_id
312,34,Deputado Roosevelt Vilela,PL,1,apresentou uma proposição,2022-02-08,2022,32,8,6347,api_i5,,autor_id
313,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6349,api_i5,,autor_id
314,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6351,api_i5,,autor_id
315,22,Deputado Hermeto,MDB,1,apresentou uma proposição,2022-02-01,2022,32,8,6357,api_i5,,autor_id
316,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,6359,api_i5,,autor_id
317,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6360,api_i5,,autor_id
318,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6364,api_i5,,autor_id
319,19,Deputado Eduardo Pedrosa,UNIÃO,1,apresentou uma proposição,2022-02-03,2022,32,8,6367,api_i5,,autor_id
320,23,Deputado Iolando,MDB,1,apresentou uma proposição,2022-02-01,2022,32,8,6369,api_i5,,autor_id
321,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,6370,api_i5,,autor_id
322,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2022-02-01,2022,32,8,6371,api_i5,,autor_id
323,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-03,2022,32,8,6375,api_i5,,autor_id
324,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-03,2022,32,8,6377,api_i5,,autor_id
325,14,Deputada Arlete Sampaio,,1,apresentou uma proposição,2022-02-01,2022,32,8,6380,api_i5,,autor_id
326,15,Deputado Chico Vigilante,PT,1,apresentou uma proposição,2022-02-01,2022,32,8,6380,api_i5,,autor_id
327,20,Deputado Fábio Felix,PSOL,1,apresentou uma proposição,2022-02-01,2022,32,8,6380,api_i5,,autor_id
328,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6380,api_i5,,autor_id
329,14,Deputada Arlete Sampaio,,1,apresentou uma proposição,2022-02-08,2022,32,8,6381,api_i5,,autor_id
330,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-09,2022,32,8,6386,api_i5,,autor_id
331,13,Deputado Agaciel Maia,,1,apresentou uma proposição,2022-02-08,2022,32,8,6392,api_i5,,autor_id
332,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2022-02-08,2022,32,8,6392,api_i5,,autor_id
333,53,Deputado Janio Farias Marques (Guarda Janio),,1,apresentou uma proposição,2022-02-08,2022,32,8,6392,api_i5,,autor_id
334,14,Deputada Arlete Sampaio,,1,apresentou uma proposição,2022-02-08,2022,32,8,6395,api_i5,,autor_id
335,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6397,api_i5,,autor_id
336,22,Deputado Hermeto,MDB,1,apresentou uma proposição,2022-02-08,2022,32,8,6398,api_i5,,autor_id
337,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6399,api_i5,,autor_id
338,22,Deputado Hermeto,MDB,1,apresentou uma proposição,2022-02-08,2022,32,8,6401,api_i5,,autor_id
339,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-02,2022,32,8,6403,api_i5,,autor_id
340,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-08,2022,32,8,6404,api_i5,,autor_id
341,14,Deputada Arlete Sampaio,,1,apresentou uma proposição,2022-02-03,2022,32,8,6405,api_i5,,autor_id
342,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-08,2022,32,8,6412,api_i5,,autor_id
343,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-08,2022,32,8,6413,api_i5,,autor_id
344,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-08,2022,32,8,6413,api_i5,,autor_id
345,28,Deputada Júlia Lucy,,1,apresentou uma proposição,2022-02-08,2022,32,8,6413,api_i5,,autor_id
346,16,Deputado Claudio Abrantes,,1,apresentou uma proposição,2022-02-03,2022,32,8,6414,api_i5,,autor_id
347,23,Deputado Iolando,MDB,1,apresentou uma proposição,2022-02-03,2022,32,8,6414,api_i5,,autor_id
348,36,Deputado Valdelino Barcelos,,1,apresentou uma proposição,2022-02-03,2022,32,8,6414,api_i5,,autor_id
349,16,Deputado Claudio Abrantes,,1,apresentou uma proposição,2022-02-03,2022,32,8,6415,api_i5,,autor_id
350,23,Deputado Iolando,MDB,1,apresentou uma proposição,2022-02-03,2022,32,8,6415,api_i5,,autor_id
351,36,Deputado Valdelino Barcelos,,1,apresentou uma proposição,2022-02-03,2022,32,8,6415,api_i5,,autor_id
352,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2022-02-02,2022,32,8,6417,api_i5,,autor_id
353,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6419,api_i5,,autor_id
354,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6420,api_i5,,autor_id
355,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2022-02-02,2022,32,8,6423,api_i5,,autor_id
356,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2022-02-02,2022,32,8,6425,api_i5,,autor_id
357,13,Deputado Agaciel Maia,,1,apresentou uma proposição,2022-02-03,2022,32,8,6426,api_i5,,autor_id
358,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2022-02-03,2022,32,8,6426,api_i5,,autor_id
359,53,Deputado Janio Farias Marques (Guarda Janio),,1,apresentou uma proposição,2022-02-03,2022,32,8,6426,api_i5,,autor_id
360,54,Deputada Maria Antônia Rodrigues Magalhães (Professora Maria Antônia),,1,apresentou uma proposição,2022-02-15,2022,32,8,6431,api_i5,,autor_id
361,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2022-02-02,2022,32,8,6438,api_i5,,autor_id
362,25,Deputado João Cardoso ,AVANTE,1,apresentou uma proposição,2022-02-03,2022,32,8,6439,api_i5,,autor_id
363,35,Deputado Reginaldo Sardinha,,1,apresentou uma proposição,2022-02-03,2022,32,8,6439,api_i5,,autor_id
364,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-08,2022,32,8,6441,api_i5,,autor_id
365,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2022-02-02,2022,32,8,6442,api_i5,,autor_id
366,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6443,api_i5,,autor_id
367,20,Deputado Fábio Felix,PSOL,1,apresentou uma proposição,2022-02-10,2022,32,8,6448,api_i5,,autor_id
368,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2022-02-03,2022,32,8,6449,api_i5,,autor_id
369,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2022-02-03,2022,32,8,6450,api_i5,,autor_id
370,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2022-02-03,2022,32,8,6452,api_i5,,autor_id
371,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2022-02-03,2022,32,8,6453,api_i5,,autor_id
372,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2022-02-03,2022,32,8,6454,api_i5,,autor_id
373,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2022-02-08,2022,32,8,6457,api_i5,,autor_id
374,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-03,2022,32,8,6458,api_i5,,autor_id
375,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6459,api_i5,,autor_id
376,13,Deputado Agaciel Maia,,1,apresentou uma proposição,2022-02-08,2022,32,8,6460,api_i5,,autor_id
377,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-08,2022,32,8,6460,api_i5,,autor_id
378,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-08,2022,32,8,6460,api_i5,,autor_id
379,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6461,api_i5,,autor_id
380,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-03,2022,32,8,6465,api_i5,,autor_id
381,19,Deputado Eduardo Pedrosa,UNIÃO,1,apresentou uma proposição,2022-02-16,2022,32,8,6476,api_i5,,autor_id
382,19,Deputado Eduardo Pedrosa,UNIÃO,1,apresentou uma proposição,2022-02-16,2022,32,8,6479,api_i5,,autor_id
383,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6484,api_i5,,autor_id
384,20,Deputado Fábio Felix,PSOL,1,apresentou uma proposição,2022-02-08,2022,32,8,6487,api_i5,,autor_id
385,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6488,api_i5,,autor_id
386,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6489,api_i5,,autor_id
387,19,Deputado Eduardo Pedrosa,UNIÃO,1,apresentou uma proposição,2022-02-16,2022,32,8,6490,api_i5,,autor_id
388,19,Deputado Eduardo Pedrosa,UNIÃO,1,apresentou uma proposição,2022-02-16,2022,32,8,6492,api_i5,,autor_id
389,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6495,api_i5,,autor_id
390,19,Deputado Eduardo Pedrosa,UNIÃO,1,apresentou uma proposição,2022-02-16,2022,32,8,6497,api_i5,,autor_id
391,6,Poder Executivo,,1,apresentou uma proposição,2022-02-03,2022,32,8,6498,api_i5,,autor_id
392,6,Poder Executivo,,1,apresentou uma proposição,2022-02-03,2022,32,8,6499,api_i5,,autor_id
393,19,Deputado Eduardo Pedrosa,UNIÃO,1,apresentou uma proposição,2022-03-10,2022,32,8,6500,api_i5,,autor_id
394,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6501,api_i5,,autor_id
395,19,Deputado Eduardo Pedrosa,UNIÃO,1,apresentou uma proposição,2022-02-16,2022,32,8,6502,api_i5,,autor_id
396,19,Deputado Eduardo Pedrosa,UNIÃO,1,apresentou uma proposição,2022-02-16,2022,32,8,6503,api_i5,,autor_id
397,19,Deputado Eduardo Pedrosa,UNIÃO,1,apresentou uma proposição,2022-02-16,2022,32,8,6504,api_i5,,autor_id
398,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6505,api_i5,,autor_id
399,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6508,api_i5,,autor_id
400,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-08,2022,32,8,6510,api_i5,,autor_id
401,32,Deputado Professor Reginaldo Veras,,1,apresentou uma proposição,2022-02-15,2022,32,8,6511,api_i5,,autor_id
402,28,Deputada Júlia Lucy,,1,apresentou uma proposição,2022-02-24,2022,32,8,6518,api_i5,,autor_id
403,32,Deputado Professor Reginaldo Veras,,1,apresentou uma proposição,2022-02-24,2022,32,8,6518,api_i5,,autor_id
404,53,Deputado Janio Farias Marques (Guarda Janio),,1,apresentou uma proposição,2022-02-24,2022,32,8,6518,api_i5,,autor_id
405,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2022-02-08,2022,32,8,6519,api_i5,,autor_id
406,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-08,2022,32,8,6520,api_i5,,autor_id
407,14,Deputada Arlete Sampaio,,1,apresentou uma proposição,2022-02-09,2022,32,8,6521,api_i5,,autor_id
408,15,Deputado Chico Vigilante,PT,1,apresentou uma proposição,2022-02-09,2022,32,8,6521,api_i5,,autor_id
409,20,Deputado Fábio Felix,PSOL,1,apresentou uma proposição,2022-02-09,2022,32,8,6521,api_i5,,autor_id
410,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-09,2022,32,8,6521,api_i5,,autor_id
411,53,Deputado Janio Farias Marques (Guarda Janio),,1,apresentou uma proposição,2022-02-08,2022,32,8,6522,api_i5,,autor_id
412,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2022-02-08,2022,32,8,6524,api_i5,,autor_id
413,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2022-02-08,2022,32,8,6526,api_i5,,autor_id
414,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-08,2022,32,8,6527,api_i5,,autor_id
415,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2022-02-08,2022,32,8,6528,api_i5,,autor_id
416,25,Deputado João Cardoso ,AVANTE,1,apresentou uma proposição,2022-02-08,2022,32,8,6529,api_i5,,autor_id
417,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-08,2022,32,8,6530,api_i5,,autor_id
