sk_ato,documento_id,proposicao_id,comissao_sigla,marca,assinou,data_documento
119301,79678,9618,CCJ,,0,2023-06-21
119302,79678,9618,CCJ,,0,2023-06-21
119303,79678,9618,CCJ,,0,2023-06-21
119304,79678,9618,CCJ,,0,2023-06-21
119305,79678,9618,CCJ,,0,2023-06-21
119306,279157,21277,CAS,favoravel,0,2024-11-29
119307,279157,21277,CAS,favoravel,1,2024-11-29
119308,279157,21277,CAS,,0,2024-11-29
119309,279157,21277,CAS,,0,2024-11-29
119310,279157,21277,CAS,,0,2024-11-29
119311,279157,21277,CAS,,0,2024-11-29
119312,279157,21277,CAS,,0,2024-11-29
119313,279157,21277,CAS,,0,2024-11-29
119314,279157,21277,CAS,,0,2024-11-29
119315,83841,13279,CEOF,favoravel,1,2023-08-11
119316,83841,13279,CEOF,favoravel,1,2023-08-11
119317,83841,13279,CEOF,favoravel,1,2023-08-11
119318,83841,13279,CEOF,favoravel,1,2023-08-11
119319,83841,13279,CEOF,favoravel,1,2023-08-11
119320,83841,13279,CEOF,,0,2023-08-11
119321,83841,13279,CEOF,,0,2023-08-11
119322,83841,13279,CEOF,,0,2023-08-11
119323,83841,13279,CEOF,,0,2023-08-11
119324,83841,13279,CEOF,,0,2023-08-11
119325,94211,13279,CCJ,favoravel,1,2023-10-03
119326,94211,13279,CCJ,,0,2023-10-03
119327,94211,13279,CCJ,favoravel,1,2023-10-03
119328,94211,13279,CCJ,,0,2023-10-03
119329,94211,13279,CCJ,favoravel,1,2023-10-03
119330,94211,13279,CCJ,,0,2023-10-03
119331,94211,13279,CCJ,,0,2023-10-03
119332,94211,13279,CCJ,,0,2023-10-03
119333,94211,13279,CCJ,,0,2023-10-03
119334,94211,13279,CCJ,,0,2023-10-03
119335,330014,154131,CS,favoravel,1,2026-04-09
119336,330014,154131,CS,favoravel,0,2026-04-09
119337,330014,154131,CS,,0,2026-04-09
119338,330014,154131,CS,,0,2026-04-09
119339,330014,154131,CS,favoravel,0,2026-04-09
119340,330014,154131,CS,,0,2026-04-09
119341,330014,154131,CS,,0,2026-04-09
119342,330014,154131,CS,,0,2026-04-09
119343,330014,154131,CS,,0,2026-04-09
119344,330014,154131,CS,,0,2026-04-09
119345,99628,17005,CS,favoravel,1,2023-10-30
119346,99628,17005,CS,favoravel,1,2023-10-30
119347,99628,17005,CS,favoravel,1,2023-10-30
119348,99628,17005,CS,,0,2023-10-30
119349,99628,17005,CS,,0,2023-10-30
119350,99628,17005,CS,,0,2023-10-30
119351,99628,17005,CS,,0,2023-10-30
119352,99628,17005,CS,,0,2023-10-30
119353,99628,17005,CS,,0,2023-10-30
119354,99628,17005,CS,,0,2023-10-30
119355,68866,12282,CS,favoravel,1,2023-04-24
119356,68866,12282,CS,favoravel,1,2023-04-24
119357,68866,12282,CS,,0,2023-04-24
119358,68866,12282,CS,,0,2023-04-24
119359,68866,12282,CS,,0,2023-04-24
119360,68866,12282,CS,,0,2023-04-24
119361,68866,12282,CS,,0,2023-04-24
119362,68866,12282,CS,favoravel,1,2023-04-24
119363,68866,12282,CS,,0,2023-04-24
119364,68866,12282,CS,,0,2023-04-24
119365,115262,18255,CTMU,favoravel,1,2024-03-20
119366,115262,18255,CTMU,favoravel,1,2024-03-20
119367,115262,18255,CTMU,favoravel,1,2024-03-20
119368,115262,18255,CTMU,,0,2024-03-20
119369,115262,18255,CTMU,favoravel,1,2024-03-20
119370,115262,18255,CTMU,,0,2024-03-20
119371,115262,18255,CTMU,,0,2024-03-20
119372,115262,18255,CTMU,,0,2024-03-20
119373,115262,18255,CTMU,,0,2024-03-20
119374,137387,22035,CS,favoravel,1,2024-10-16
119375,137387,22035,CS,favoravel,1,2024-10-16
119376,137387,22035,CS,,0,2024-10-16
119377,137387,22035,CS,,0,2024-10-16
119378,137387,22035,CS,favoravel,1,2024-10-16
119379,137387,22035,CS,,0,2024-10-16
119380,137387,22035,CS,,0,2024-10-16
119381,137387,22035,CS,,0,2024-10-16
119382,137387,22035,CS,,0,2024-10-16
119383,137387,22035,CS,,0,2024-10-16
119384,342033,158818,CDESCTMAT,favoravel,0,2026-09-01
119385,342033,158818,CDESCTMAT,favoravel,0,2026-09-01
119386,342033,158818,CDESCTMAT,favoravel,0,2026-09-01
119387,342033,158818,CDESCTMAT,favoravel,0,2026-09-01
119388,342033,158818,CDESCTMAT,favoravel,0,2026-09-01
119389,342033,158818,CDESCTMAT,,0,2026-09-01
119390,342033,158818,CDESCTMAT,,0,2026-09-01
119391,342033,158818,CDESCTMAT,,0,2026-09-01
119392,342033,158818,CDESCTMAT,,0,2026-09-01
119393,342033,158818,CDESCTMAT,,0,2026-09-01
119394,79700,11154,CAS,favoravel,1,2023-06-21
119395,79700,11154,CAS,favoravel,1,2023-06-21
119396,79700,11154,CAS,,0,2023-06-21
119397,79700,11154,CAS,favoravel,1,2023-06-21
119398,79700,11154,CAS,,0,2023-06-21
119399,79700,11154,CAS,,0,2023-06-21
119400,79700,11154,CAS,,0,2023-06-21
119401,79700,11154,CAS,,0,2023-06-21
119402,79700,11154,CAS,,0,2023-06-21
119403,321798,154969,CSA,favoravel,0,2025-12-05
119404,321798,154969,CSA,favoravel,0,2025-12-05
119405,321798,154969,CSA,favoravel,0,2025-12-05
119406,321798,154969,CSA,favoravel,0,2025-12-05
119407,321798,154969,CSA,,0,2025-12-05
119408,321798,154969,CSA,,0,2025-12-05
119409,321798,154969,CSA,,0,2025-12-05
119410,321798,154969,CSA,,0,2025-12-05
119411,321798,154969,CSA,,0,2025-12-05
119412,330020,152368,CS,favoravel,1,2026-04-09
119413,330020,152368,CS,favoravel,0,2026-04-09
119414,330020,152368,CS,,0,2026-04-09
119415,330020,152368,CS,,0,2026-04-09
119416,330020,152368,CS,favoravel,0,2026-04-09
119417,330020,152368,CS,,0,2026-04-09
119418,330020,152368,CS,,0,2026-04-09
119419,330020,152368,CS,,0,2026-04-09
119420,330020,152368,CS,,0,2026-04-09
119421,330020,152368,CS,,0,2026-04-09
119422,68830,12392,CS,favoravel,1,2023-04-24
119423,68830,12392,CS,favoravel,1,2023-04-24
119424,68830,12392,CS,,0,2023-04-24
119425,68830,12392,CS,,0,2023-04-24
119426,68830,12392,CS,,0,2023-04-24
119427,68830,12392,CS,,0,2023-04-24
119428,68830,12392,CS,,0,2023-04-24
119429,68830,12392,CS,favoravel,1,2023-04-24
119430,68830,12392,CS,,0,2023-04-24
119431,68830,12392,CS,,0,2023-04-24
119432,83239,14289,CS,favoravel,1,2023-08-08
119433,83239,14289,CS,,0,2023-08-08
119434,83239,14289,CS,favoravel,1,2023-08-08
119435,83239,14289,CS,,0,2023-08-08
119436,83239,14289,CS,favoravel,1,2023-08-08
119437,83239,14289,CS,,0,2023-08-08
119438,83239,14289,CS,,0,2023-08-08
119439,83239,14289,CS,,0,2023-08-08
119440,83239,14289,CS,,0,2023-08-08
119441,83239,14289,CS,,0,2023-08-08
119442,91717,14181,CAF,favoravel,0,2023-09-21
119443,91717,14181,CAF,favoravel,1,2023-09-21
119444,91717,14181,CAF,favoravel,1,2023-09-21
119445,91717,14181,CAF,favoravel,1,2023-09-21
119446,91717,14181,CAF,,0,2023-09-21
119447,91717,14181,CAF,,0,2023-09-21
119448,91717,14181,CAF,,0,2023-09-21
119449,91717,14181,CAF,,0,2023-09-21
119450,91717,14181,CAF,,0,2023-09-21
119451,92309,14181,CDESCTMAT,favoravel,0,2023-09-26
119452,92309,14181,CDESCTMAT,favoravel,1,2023-09-26
119453,92309,14181,CDESCTMAT,favoravel,1,2023-09-26
119454,92309,14181,CDESCTMAT,favoravel,1,2023-09-26
119455,92309,14181,CDESCTMAT,favoravel,1,2023-09-26
119456,92309,14181,CDESCTMAT,,0,2023-09-26
119457,92309,14181,CDESCTMAT,,0,2023-09-26
119458,92309,14181,CDESCTMAT,,0,2023-09-26
119459,92309,14181,CDESCTMAT,,0,2023-09-26
119460,92309,14181,CDESCTMAT,,0,2023-09-26
119461,106487,14181,CCJ,favoravel,1,2023-12-05
119462,106487,14181,CCJ,favoravel,1,2023-12-05
119463,106487,14181,CCJ,favoravel,1,2023-12-05
119464,106487,14181,CCJ,abstencao,1,2023-12-05
119465,106487,14181,CCJ,favoravel,1,2023-12-05
119466,106487,14181,CCJ,,0,2023-12-05
119467,106487,14181,CCJ,,0,2023-12-05
119468,106487,14181,CCJ,,0,2023-12-05
119469,106487,14181,CCJ,,0,2023-12-05
119470,106487,14181,CCJ,,0,2023-12-05
119471,286941,18379,CEC,favoravel,1,2025-02-21
119472,286941,18379,CEC,favoravel,0,2025-02-21
119473,286941,18379,CEC,favoravel,0,2025-02-21
119474,286941,18379,CEC,,0,2025-02-21
119475,286941,18379,CEC,favoravel,0,2025-02-21
119476,286941,18379,CEC,,0,2025-02-21
119477,286941,18379,CEC,,0,2025-02-21
119478,286941,18379,CEC,,0,2025-02-21
119479,286941,18379,CEC,,0,2025-02-21
119480,286941,18379,CEC,,0,2025-02-21
119481,92074,11189,CDDHCLP,favoravel,1,2023-09-25
119482,92074,11189,CDDHCLP,favoravel,1,2023-09-25
119483,92074,11189,CDDHCLP,,0,2023-09-25
119484,92074,11189,CDDHCLP,favoravel,1,2023-09-25
119485,92074,11189,CDDHCLP,favoravel,1,2023-09-25
119486,92074,11189,CDDHCLP,,0,2023-09-25
119487,92074,11189,CDDHCLP,,0,2023-09-25
119488,92074,11189,CDDHCLP,,0,2023-09-25
119489,92074,11189,CDDHCLP,,0,2023-09-25
119490,92074,11189,CDDHCLP,,0,2023-09-25
119491,137385,21571,CS,favoravel,1,2024-10-16
119492,137385,21571,CS,favoravel,1,2024-10-16
119493,137385,21571,CS,,0,2024-10-16
119494,137385,21571,CS,,0,2024-10-16
119495,137385,21571,CS,favoravel,1,2024-10-16
119496,137385,21571,CS,,0,2024-10-16
119497,137385,21571,CS,,0,2024-10-16
119498,137385,21571,CS,,0,2024-10-16
119499,137385,21571,CS,,0,2024-10-16
119500,137385,21571,CS,,0,2024-10-16
119501,289714,8952,CAS,favoravel,0,2025-03-14
119502,289714,8952,CAS,favoravel,0,2025-03-14
119503,289714,8952,CAS,,0,2025-03-14
119504,289714,8952,CAS,favoravel,0,2025-03-14
119505,289714,8952,CAS,,0,2025-03-14
119506,289714,8952,CAS,,0,2025-03-14
119507,289714,8952,CAS,,0,2025-03-14
119508,289714,8952,CAS,,0,2025-03-14
119509,289714,8952,CAS,,0,2025-03-14
119510,289714,8952,CAS,,0,2025-03-14
119511,290368,8952,CAS,favoravel,1,2025-03-20
119512,290368,8952,CAS,favoravel,0,2025-03-20
119513,290368,8952,CAS,,0,2025-03-20
119514,290368,8952,CAS,favoravel,0,2025-03-20
119515,290368,8952,CAS,,0,2025-03-20
119516,290368,8952,CAS,,0,2025-03-20
119517,290368,8952,CAS,,0,2025-03-20
119518,290368,8952,CAS,,0,2025-03-20
119519,290368,8952,CAS,,0,2025-03-20
119520,290368,8952,CAS,,0,2025-03-20
119521,314715,8952,CEOF,favoravel,1,2025-10-22
119522,314715,8952,CEOF,,0,2025-10-22
119523,314715,8952,CEOF,,0,2025-10-22
119524,314715,8952,CEOF,favoravel,0,2025-10-22
119525,314715,8952,CEOF,,0,2025-10-22
119526,314715,8952,CEOF,,0,2025-10-22
119527,314715,8952,CEOF,,0,2025-10-22
119528,314715,8952,CEOF,favoravel,0,2025-10-22
119529,314715,8952,CEOF,,0,2025-10-22
119530,314715,8952,CEOF,,0,2025-10-22
119531,83428,11957,CAS,favoravel,1,2023-08-09
119532,83428,11957,CAS,favoravel,1,2023-08-09
119533,83428,11957,CAS,favoravel,1,2023-08-09
119534,83428,11957,CAS,,0,2023-08-09
119535,83428,11957,CAS,,0,2023-08-09
119536,83428,11957,CAS,,0,2023-08-09
119537,83428,11957,CAS,,0,2023-08-09
119538,83428,11957,CAS,,0,2023-08-09
119539,83428,11957,CAS,,0,2023-08-09
119540,138176,22360,CFGTC,favoravel,1,2024-10-18
119541,138176,22360,CFGTC,,0,2024-10-18
119542,138176,22360,CFGTC,,0,2024-10-18
119543,138176,22360,CFGTC,favoravel,1,2024-10-18
119544,138176,22360,CFGTC,favoravel,1,2024-10-18
119545,138176,22360,CFGTC,,0,2024-10-18
119546,138176,22360,CFGTC,,0,2024-10-18
119547,138176,22360,CFGTC,,0,2024-10-18
119548,138176,22360,CFGTC,,0,2024-10-18
119549,50500,8374,CAS,favoravel,0,2022-10-26
119550,50500,8374,CAS,favoravel,1,2022-10-26
119551,50500,8374,CAS,,0,2022-10-26
119552,50500,8374,CAS,,0,2022-10-26
119553,50500,8374,CAS,,0,2022-10-26
119554,50500,8374,CAS,,0,2022-10-26
119555,50500,8374,CAS,,0,2022-10-26
119556,68315,8374,CEOF,favoravel,1,2023-04-17
119557,68315,8374,CEOF,favoravel,1,2023-04-17
119558,68315,8374,CEOF,favoravel,1,2023-04-17
119559,68315,8374,CEOF,favoravel,1,2023-04-17
119560,68315,8374,CEOF,,0,2023-04-17
119561,68315,8374,CEOF,,0,2023-04-17
119562,68315,8374,CEOF,,0,2023-04-17
119563,68315,8374,CEOF,,0,2023-04-17
119564,68315,8374,CEOF,,0,2023-04-17
119565,68315,8374,CEOF,,0,2023-04-17
119566,79559,8374,CCJ,favoravel,1,2023-06-21
119567,79559,8374,CCJ,favoravel,1,2023-06-21
119568,79559,8374,CCJ,favoravel,1,2023-06-21
119569,79559,8374,CCJ,favoravel,1,2023-06-21
119570,79559,8374,CCJ,favoravel,1,2023-06-21
119571,79559,8374,CCJ,,0,2023-06-21
119572,79559,8374,CCJ,,0,2023-06-21
119573,79559,8374,CCJ,,0,2023-06-21
119574,79559,8374,CCJ,,0,2023-06-21
119575,79559,8374,CCJ,,0,2023-06-21
119576,342321,158229,CTMU,favoravel,1,2026-09-04
119577,342321,158229,CTMU,favoravel,0,2026-09-04
119578,342321,158229,CTMU,favoravel,0,2026-09-04
119579,342321,158229,CTMU,favoravel,0,2026-09-04
119580,342321,158229,CTMU,favoravel,0,2026-09-04
119581,342321,158229,CTMU,,0,2026-09-04
119582,342321,158229,CTMU,,0,2026-09-04
119583,342321,158229,CTMU,,0,2026-09-04
119584,342321,158229,CTMU,,0,2026-09-04
119585,342321,158229,CTMU,,0,2026-09-04
119586,342302,157821,CTMU,favoravel,1,2026-09-04
119587,342302,157821,CTMU,favoravel,0,2026-09-04
119588,342302,157821,CTMU,favoravel,0,2026-09-04
119589,342302,157821,CTMU,favoravel,0,2026-09-04
119590,342302,157821,CTMU,favoravel,0,2026-09-04
119591,342302,157821,CTMU,,0,2026-09-04
119592,342302,157821,CTMU,,0,2026-09-04
119593,342302,157821,CTMU,,0,2026-09-04
119594,342302,157821,CTMU,,0,2026-09-04
119595,342302,157821,CTMU,,0,2026-09-04
119596,290559,21797,CAS,favoravel,0,2025-03-24
119597,290559,21797,CAS,favoravel,0,2025-03-24
119598,290559,21797,CAS,,0,2025-03-24
119599,290559,21797,CAS,favoravel,0,2025-03-24
119600,290559,21797,CAS,,0,2025-03-24
119601,290559,21797,CAS,,0,2025-03-24
119602,290559,21797,CAS,,0,2025-03-24
119603,290559,21797,CAS,,0,2025-03-24
119604,290559,21797,CAS,,0,2025-03-24
119605,290559,21797,CAS,,0,2025-03-24
119606,114417,18615,CEOF,favoravel,1,2024-03-15
119607,114417,18615,CEOF,favoravel,1,2024-03-15
119608,114417,18615,CEOF,,0,2024-03-15
119609,114417,18615,CEOF,favoravel,1,2024-03-15
119610,114417,18615,CEOF,favoravel,1,2024-03-15
119611,114417,18615,CEOF,,0,2024-03-15
119612,114417,18615,CEOF,,0,2024-03-15
119613,114417,18615,CEOF,,0,2024-03-15
119614,114417,18615,CEOF,,0,2024-03-15
119615,114417,18615,CEOF,,0,2024-03-15
119616,342061,158732,CDESCTMAT,favoravel,0,2026-09-01
119617,342061,158732,CDESCTMAT,favoravel,0,2026-09-01
119618,342061,158732,CDESCTMAT,favoravel,0,2026-09-01
119619,342061,158732,CDESCTMAT,favoravel,0,2026-09-01
119620,342061,158732,CDESCTMAT,favoravel,0,2026-09-01
119621,342061,158732,CDESCTMAT,,0,2026-09-01
119622,342061,158732,CDESCTMAT,,0,2026-09-01
119623,342061,158732,CDESCTMAT,,0,2026-09-01
119624,342061,158732,CDESCTMAT,,0,2026-09-01
119625,342061,158732,CDESCTMAT,,0,2026-09-01
119626,342143,158210,CDESCTMAT,favoravel,0,2026-09-01
119627,342143,158210,CDESCTMAT,favoravel,0,2026-09-01
119628,342143,158210,CDESCTMAT,favoravel,0,2026-09-01
119629,342143,158210,CDESCTMAT,favoravel,0,2026-09-01
119630,342143,158210,CDESCTMAT,favoravel,0,2026-09-01
119631,342143,158210,CDESCTMAT,,0,2026-09-01
119632,342143,158210,CDESCTMAT,,0,2026-09-01
119633,342143,158210,CDESCTMAT,,0,2026-09-01
119634,342143,158210,CDESCTMAT,,0,2026-09-01
119635,342143,158210,CDESCTMAT,,0,2026-09-01
119636,91797,10995,CDDHCLP,favoravel,1,2023-09-21
119637,91797,10995,CDDHCLP,favoravel,1,2023-09-21
119638,91797,10995,CDDHCLP,favoravel,1,2023-09-21
119639,91797,10995,CDDHCLP,,0,2023-09-21
119640,91797,10995,CDDHCLP,favoravel,1,2023-09-21
119641,91797,10995,CDDHCLP,,0,2023-09-21
119642,91797,10995,CDDHCLP,,0,2023-09-21
119643,91797,10995,CDDHCLP,,0,2023-09-21
119644,91797,10995,CDDHCLP,,0,2023-09-21
119645,91797,10995,CDDHCLP,,0,2023-09-21
119646,79027,12683,CS,favoravel,1,2023-06-19
119647,79027,12683,CS,,0,2023-06-19
119648,79027,12683,CS,favoravel,1,2023-06-19
119649,79027,12683,CS,,0,2023-06-19
119650,79027,12683,CS,favoravel,1,2023-06-19
119651,79027,12683,CS,,0,2023-06-19
119652,79027,12683,CS,,0,2023-06-19
119653,79027,12683,CS,,0,2023-06-19
119654,79027,12683,CS,,0,2023-06-19
119655,79027,12683,CS,,0,2023-06-19
119656,121419,17555,CDESCTMAT,favoravel,0,2024-05-16
119657,121419,17555,CDESCTMAT,,0,2024-05-16
119658,121419,17555,CDESCTMAT,favoravel,1,2024-05-16
119659,121419,17555,CDESCTMAT,favoravel,1,2024-05-16
119660,121419,17555,CDESCTMAT,favoravel,1,2024-05-16
119661,121419,17555,CDESCTMAT,,0,2024-05-16
119662,121419,17555,CDESCTMAT,,0,2024-05-16
119663,121419,17555,CDESCTMAT,,0,2024-05-16
119664,121419,17555,CDESCTMAT,,0,2024-05-16
119665,121419,17555,CDESCTMAT,,0,2024-05-16
119666,97417,14656,CDESCTMAT,favoravel,0,2023-10-16
119667,97417,14656,CDESCTMAT,,0,2023-10-16
119668,97417,14656,CDESCTMAT,favoravel,1,2023-10-16
119669,97417,14656,CDESCTMAT,,0,2023-10-16
119670,97417,14656,CDESCTMAT,favoravel,1,2023-10-16
119671,97417,14656,CDESCTMAT,,0,2023-10-16
119672,97417,14656,CDESCTMAT,,0,2023-10-16
119673,97417,14656,CDESCTMAT,,0,2023-10-16
119674,97417,14656,CDESCTMAT,,0,2023-10-16
119675,97417,14656,CDESCTMAT,,0,2023-10-16
119676,342176,158299,CDESCTMAT,favoravel,0,2026-09-01
119677,342176,158299,CDESCTMAT,favoravel,0,2026-09-01
119678,342176,158299,CDESCTMAT,favoravel,0,2026-09-01
119679,342176,158299,CDESCTMAT,favoravel,0,2026-09-01
119680,342176,158299,CDESCTMAT,favoravel,0,2026-09-01
119681,342176,158299,CDESCTMAT,,0,2026-09-01
119682,342176,158299,CDESCTMAT,,0,2026-09-01
119683,342176,158299,CDESCTMAT,,0,2026-09-01
119684,342176,158299,CDESCTMAT,,0,2026-09-01
119685,342176,158299,CDESCTMAT,,0,2026-09-01
119686,330019,156403,CS,favoravel,1,2026-04-09
119687,330019,156403,CS,favoravel,0,2026-04-09
119688,330019,156403,CS,,0,2026-04-09
119689,330019,156403,CS,,0,2026-04-09
119690,330019,156403,CS,favoravel,0,2026-04-09
119691,330019,156403,CS,,0,2026-04-09
119692,330019,156403,CS,,0,2026-04-09
119693,330019,156403,CS,,0,2026-04-09
119694,330019,156403,CS,,0,2026-04-09
119695,330019,156403,CS,,0,2026-04-09
119696,97443,14004,CDESCTMAT,favoravel,0,2023-10-16
119697,97443,14004,CDESCTMAT,favoravel,1,2023-10-16
119698,97443,14004,CDESCTMAT,favoravel,1,2023-10-16
119699,97443,14004,CDESCTMAT,favoravel,1,2023-10-16
119700,97443,14004,CDESCTMAT,favoravel,1,2023-10-16
119701,97443,14004,CDESCTMAT,,0,2023-10-16
119702,97443,14004,CDESCTMAT,,0,2023-10-16
119703,97443,14004,CDESCTMAT,,0,2023-10-16
119704,97443,14004,CDESCTMAT,,0,2023-10-16
119705,97443,14004,CDESCTMAT,,0,2023-10-16
119706,121799,14004,CCJ,favoravel,1,2024-05-20
119707,121799,14004,CCJ,favoravel,1,2024-05-20
119708,121799,14004,CCJ,favoravel,1,2024-05-20
119709,121799,14004,CCJ,,0,2024-05-20
119710,121799,14004,CCJ,favoravel,1,2024-05-20
119711,121799,14004,CCJ,,0,2024-05-20
119712,121799,14004,CCJ,,0,2024-05-20
119713,121799,14004,CCJ,,0,2024-05-20
119714,121799,14004,CCJ,,0,2024-05-20
119715,121799,14004,CCJ,,0,2024-05-20
119716,71661,10233,CDESCTMAT,favoravel,1,2023-05-11
119717,71661,10233,CDESCTMAT,,0,2023-05-11
119718,71661,10233,CDESCTMAT,favoravel,1,2023-05-11
119719,71661,10233,CDESCTMAT,favoravel,1,2023-05-11
119720,71661,10233,CDESCTMAT,,0,2023-05-11
119721,71661,10233,CDESCTMAT,,0,2023-05-11
119722,71661,10233,CDESCTMAT,,0,2023-05-11
119723,71661,10233,CDESCTMAT,,0,2023-05-11
119724,71661,10233,CDESCTMAT,,0,2023-05-11
119725,71661,10233,CDESCTMAT,favoravel,1,2023-05-11
119726,295425,150677,CDESCTMAT,,0,2025-05-08
119727,295425,150677,CDESCTMAT,,0,2025-05-08
119728,295425,150677,CDESCTMAT,,0,2025-05-08
119729,295425,150677,CDESCTMAT,,0,2025-05-08
119730,295425,150677,CDESCTMAT,,0,2025-05-08
119731,295425,150677,CDESCTMAT,,0,2025-05-08
119732,295425,150677,CDESCTMAT,,0,2025-05-08
119733,295425,150677,CDESCTMAT,,0,2025-05-08
119734,295425,150677,CDESCTMAT,,0,2025-05-08
119735,295425,150677,CDESCTMAT,,0,2025-05-08
119736,94133,12617,CEC,favoravel,1,2023-10-03
119737,94133,12617,CEC,favoravel,1,2023-10-03
119738,94133,12617,CEC,favoravel,1,2023-10-03
119739,94133,12617,CEC,,0,2023-10-03
119740,94133,12617,CEC,favoravel,1,2023-10-03
119741,94133,12617,CEC,,0,2023-10-03
119742,94133,12617,CEC,,0,2023-10-03
119743,94133,12617,CEC,,0,2023-10-03
119744,94133,12617,CEC,,0,2023-10-03
119745,320655,12617,CAS,,0,2025-11-28
119746,320655,12617,CAS,,0,2025-11-28
119747,320655,12617,CAS,,0,2025-11-28
119748,320655,12617,CAS,,0,2025-11-28
119749,320655,12617,CAS,,0,2025-11-28
119750,320655,12617,CAS,,0,2025-11-28
119751,320655,12617,CAS,,0,2025-11-28
119752,320655,12617,CAS,,0,2025-11-28
119753,320655,12617,CAS,,0,2025-11-28
119754,320655,12617,CAS,,0,2025-11-28
119755,341386,156609,CAF,favoravel,1,2026-08-18
119756,341386,156609,CAF,favoravel,0,2026-08-18
119757,341386,156609,CAF,favoravel,0,2026-08-18
119758,341386,156609,CAF,favoravel,0,2026-08-18
119759,341386,156609,CAF,,0,2026-08-18
119760,341386,156609,CAF,,0,2026-08-18
119761,341386,156609,CAF,,0,2026-08-18
119762,341386,156609,CAF,,0,2026-08-18
119763,341386,156609,CAF,,0,2026-08-18
119764,341386,156609,CAF,,0,2026-08-18
119765,341201,156609,CDESCTMAT,,0,2026-08-17
119766,341201,156609,CDESCTMAT,,0,2026-08-17
119767,341201,156609,CDESCTMAT,,0,2026-08-17
119768,341201,156609,CDESCTMAT,,0,2026-08-17
119769,341201,156609,CDESCTMAT,,0,2026-08-17
119770,341201,156609,CDESCTMAT,,0,2026-08-17
119771,341201,156609,CDESCTMAT,,0,2026-08-17
119772,341201,156609,CDESCTMAT,,0,2026-08-17
119773,341201,156609,CDESCTMAT,,0,2026-08-17
119774,341201,156609,CDESCTMAT,,0,2026-08-17
119775,342078,158610,CDESCTMAT,favoravel,0,2026-09-01
119776,342078,158610,CDESCTMAT,favoravel,0,2026-09-01
119777,342078,158610,CDESCTMAT,favoravel,0,2026-09-01
119778,342078,158610,CDESCTMAT,favoravel,0,2026-09-01
119779,342078,158610,CDESCTMAT,favoravel,0,2026-09-01
119780,342078,158610,CDESCTMAT,,0,2026-09-01
119781,342078,158610,CDESCTMAT,,0,2026-09-01
119782,342078,158610,CDESCTMAT,,0,2026-09-01
119783,342078,158610,CDESCTMAT,,0,2026-09-01
119784,342078,158610,CDESCTMAT,,0,2026-09-01
119785,137412,21566,CAS,favoravel,0,2024-10-16
119786,137412,21566,CAS,favoravel,1,2024-10-16
119787,137412,21566,CAS,,0,2024-10-16
119788,137412,21566,CAS,favoravel,1,2024-10-16
119789,137412,21566,CAS,,0,2024-10-16
119790,137412,21566,CAS,,0,2024-10-16
119791,137412,21566,CAS,,0,2024-10-16
119792,137412,21566,CAS,,0,2024-10-16
119793,137412,21566,CAS,,0,2024-10-16
119794,99000,14755,CDDHCLP,favoravel,1,2023-10-26
119795,99000,14755,CDDHCLP,favoravel,1,2023-10-26
119796,99000,14755,CDDHCLP,favoravel,1,2023-10-26
119797,99000,14755,CDDHCLP,,0,2023-10-26
119798,99000,14755,CDDHCLP,,0,2023-10-26
119799,99000,14755,CDDHCLP,,0,2023-10-26
119800,99000,14755,CDDHCLP,,0,2023-10-26
119801,99000,14755,CDDHCLP,,0,2023-10-26
119802,99000,14755,CDDHCLP,,0,2023-10-26
119803,99000,14755,CDDHCLP,,0,2023-10-26
119804,121110,14755,CAS,favoravel,1,2024-05-14
119805,121110,14755,CAS,favoravel,1,2024-05-14
119806,121110,14755,CAS,,0,2024-05-14
119807,121110,14755,CAS,favoravel,1,2024-05-14
119808,121110,14755,CAS,,0,2024-05-14
119809,121110,14755,CAS,,0,2024-05-14
119810,121110,14755,CAS,,0,2024-05-14
119811,121110,14755,CAS,,0,2024-05-14
