sk_ato,chave_deputado,nome_na_api,partido_ultimo,tipo_ato,nome_tipo_ato,data,ano,sessao_legislativa,legislatura,id_objeto,fonte,valor_centavos,regra_chave,proposicao_id,sigla_numero_ano,sigla,id_tipo_proposicao,ordem_autoria,ementa,etapa,data_leitura
296,18,Deputado Delmasso,,1,apresentou uma proposição,2022-02-01,2022,32,8,6308,api_i5,,autor_id,6308,MO 1023/2022,MO,,,Manifesta votos de louvor e parabeniza os servidores do Laboratório do Instituto Hospital de Base pelos relevantes serviços prestados à população do Distrito Federal no combate à COVID-19.,Apresentação,2022-02-01
297,35,Deputado Reginaldo Sardinha,,1,apresentou uma proposição,2022-02-01,2022,32,8,6311,api_i5,,autor_id,6311,IND 7984/2022,IND,,,"Sugere ao Excelentíssimo Senhor Governador a alteração no Decreto nº 41.318, de 08 de outubro de 2020, para garantir o direito à habilitação ao serviço voluntário de execução penal a todos os  Policiais Penais do Distrito Federal, cedidos, requisitados ou à disposição em outros órgãos ou entidades da Administração Pública.",Apresentação,2022-02-01
298,34,Deputado Roosevelt Vilela,PL,1,apresentou uma proposição,2022-02-01,2022,32,8,6312,api_i5,,autor_id,6312,MO 1015/2022,MO,,,"Reconhece e apresenta votos de louvor aos Policiais Militares do 2° BPM, Sgt Olivan Mat 222380, Sgt Fagner Mat 1958704, Sgt Mourão Mat 1919698, Cb Cruz Lopes Mat 3142982 e Sgt Lucas Maia Mat 2037247, pelo ato de bravura praticado ao salvar a vida de uma criança de 2 anos de idade que estava sem respirar em Taguatinga Norte – DF.",Apresentação,2022-02-01
299,13,Deputado Agaciel Maia,,1,apresentou uma proposição,2022-02-15,2022,32,8,6319,api_i5,,autor_id,6319,REQ 3094/2022,REQ,,,"Requer a realização de Sessão Solene, no dia 08 de março de 2022, às 10h no Plenário da CLDF, em comemoração ao Dia Internacional da Mulher.",Apresentação,2022-02-15
300,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-15,2022,32,8,6319,api_i5,,autor_id,6319,REQ 3094/2022,REQ,,,"Requer a realização de Sessão Solene, no dia 08 de março de 2022, às 10h no Plenário da CLDF, em comemoração ao Dia Internacional da Mulher.",Apresentação,2022-02-15
301,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2022-02-15,2022,32,8,6319,api_i5,,autor_id,6319,REQ 3094/2022,REQ,,,"Requer a realização de Sessão Solene, no dia 08 de março de 2022, às 10h no Plenário da CLDF, em comemoração ao Dia Internacional da Mulher.",Apresentação,2022-02-15
302,36,Deputado Valdelino Barcelos,,1,apresentou uma proposição,2022-02-15,2022,32,8,6319,api_i5,,autor_id,6319,REQ 3094/2022,REQ,,,"Requer a realização de Sessão Solene, no dia 08 de março de 2022, às 10h no Plenário da CLDF, em comemoração ao Dia Internacional da Mulher.",Apresentação,2022-02-15
303,14,Deputada Arlete Sampaio,,1,apresentou uma proposição,2022-02-02,2022,32,8,6326,api_i5,,autor_id,6326,REQ 3058/2022,REQ,,,Requer a realização de Sessão Solene em comemoração aos 45 anos da Fiocruz Brasília.,Apresentação,2022-02-02
304,15,Deputado Chico Vigilante,PT,1,apresentou uma proposição,2022-02-02,2022,32,8,6326,api_i5,,autor_id,6326,REQ 3058/2022,REQ,,,Requer a realização de Sessão Solene em comemoração aos 45 anos da Fiocruz Brasília.,Apresentação,2022-02-02
305,20,Deputado Fábio Felix,PSOL,1,apresentou uma proposição,2022-02-02,2022,32,8,6326,api_i5,,autor_id,6326,REQ 3058/2022,REQ,,,Requer a realização de Sessão Solene em comemoração aos 45 anos da Fiocruz Brasília.,Apresentação,2022-02-02
306,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-02,2022,32,8,6326,api_i5,,autor_id,6326,REQ 3058/2022,REQ,,,Requer a realização de Sessão Solene em comemoração aos 45 anos da Fiocruz Brasília.,Apresentação,2022-02-02
307,32,Deputado Professor Reginaldo Veras,,1,apresentou uma proposição,2022-02-02,2022,32,8,6326,api_i5,,autor_id,6326,REQ 3058/2022,REQ,,,Requer a realização de Sessão Solene em comemoração aos 45 anos da Fiocruz Brasília.,Apresentação,2022-02-02
308,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6334,api_i5,,autor_id,6334,IND 8118/2022,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Secretaria de Estado de Obras e Infraestrutura em parceria com a Administração Regional de Águas Claras, a revitalização do parque, das quadras de esportes, bem como a reposição dos refletores luminosos e equipamentos para as práticas esportivas, tais como traves e demais equipamentos no parque de Águas Claras, na Região Administrativa de Águas Claras – RA XX.",Apresentação,2022-02-15
309,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6342,api_i5,,autor_id,6342,IND 7987/2022,IND,,,"Sugere ao Excelentíssimo Governador do Distrito Federal, por intermédio da Secretaria de Estado de Saúde, a distribuição de novos macacões, coturnos e EPIs para os profissionais do Samu.",Apresentação,2022-02-01
310,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6343,api_i5,,autor_id,6343,REQ 3035/2022,REQ,,,Requer informações à Secretaria de Estado de Desenvolvimento Urbano e Habitação acerca do Projeto de Requalificação do Setor de Indústrias Gráficas. ,Apresentação,2022-02-01
311,34,Deputado Roosevelt Vilela,PL,1,apresentou uma proposição,2022-02-08,2022,32,8,6346,api_i5,,autor_id,6346,IND 8089/2022,IND,,,"Sugere ao Excelentíssimo Senhor Governador do Distrito Federal e ao Senhor Administrador Regional do Sol Nascente e Pôr do Sol (RA XXXII), a realização de asfaltamento nas ruas das quadras 701, 702 e 703, do Pôr do Sol - DF.",Apresentação,2022-02-08
312,34,Deputado Roosevelt Vilela,PL,1,apresentou uma proposição,2022-02-08,2022,32,8,6347,api_i5,,autor_id,6347,IND 8090/2022,IND,,,"Sugere ao Excelentíssimo Senhor Governador do Distrito Federal e ao Senhor Administrador Regional do Sol Nascente e Pôr do Sol ( RA XXXII), a construção de área de lazer para crianças com caixas de areia e balanços com correntes,  a construção de quadra poliesportiva, a construção de campo sintético, e a instalação de playground, no Pôr do Sol - DF.",Apresentação,2022-02-08
313,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6349,api_i5,,autor_id,6349,REQ 3052/2022,REQ,,,Requer à Secretaria de Estado de Saúde informações sobre os chamamentos públicos em andamento para instalação de Unidade Básica de Saúde do Distrito Federal.,Apresentação,2022-02-01
314,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6351,api_i5,,autor_id,6351,IND 8119/2022,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Secretaria de Estado de Segurança Pública, a intensificação das rondas ostensivas realizadas pela Polícia Militar, na EQNN 22/24 - Região Administrativa da Ceilândia – RA IX.",Apresentação,2022-02-15
315,22,Deputado Hermeto,MDB,1,apresentou uma proposição,2022-02-01,2022,32,8,6357,api_i5,,autor_id,6357,MO 1017/2022,MO,,,"Reconhece e apresenta Votos de Louvor aos Policiais do 17º BPM, pelo comprometimento com a vida e profissionalismo demonstrados em 'ATO DE BRAVURA', quando evitaram que um adolescente ceifasse a vida de seus pais, na Rua - 3, Chácara - 81, Apto - 01, Vicente Pires/DF, fato ocorrido dia 27/01/2022. Conforme demonstrado no registro de atividade policial nº 016633-2022.    ",Apresentação,2022-02-01
316,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,6359,api_i5,,autor_id,6359,IND 8018/2022,IND,,,"Sugere ao Excelentíssimo Senhor Governador do Distrito Federal, por intermédio do Departamento de Trânsito do Distrito Federal – DETRAN-DF, o estudo de viabilidade e a colocação de Faixa de pedestre em frente ao Residencial Miame Beach, QI 24 lotes 1 a 13, Setor de Industria Taguatinga",Apresentação,2022-02-01
317,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6360,api_i5,,autor_id,6360,REQ 3051/2022,REQ,,,"Requer, ao Secretário de Estado de Saúde do Distrito Federal, informações sobre a desocupação da área ocupada pela Associação dos Amigos dos Autistas do Distrito Federal.",Apresentação,2022-02-01
318,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6364,api_i5,,autor_id,6364,MO 1016/2022,MO,,,"Manifesta Moção de Pesar e condolências, pelo falecimento do Padre Thierry Linard de Gueterchin, filósofo, teólogo, cientista social, demógrafo e jesuíta ""franciscano"", ocorrido no último dia 30 de janeiro de 2022.

",Apresentação,2022-02-01
319,19,Deputado Eduardo Pedrosa,UNIÃO,1,apresentou uma proposição,2022-02-03,2022,32,8,6367,api_i5,,autor_id,6367,REQ 3060/2022,REQ,,,"Requer a realização de Audiência Pública, a ser realizada no dia 10 de fevereiro de 2022, às 19 horas, no Auditório da Coordenação Regional de Ensino de Sobradinho, para debater sobre a criação do parque Canela de Ema em Sobradinho II e a despoluição do Córrego Ribeirão Sobradinho.",Apresentação,2022-02-03
320,23,Deputado Iolando,MDB,1,apresentou uma proposição,2022-02-01,2022,32,8,6369,api_i5,,autor_id,6369,IND 8020/2022,IND,,,"Sugere ao Excelentíssimo Senhor Governador do Distrito Federal - DF, a realização de obras de pavimentação asfáltica da estrada de acesso aos setores Vila Bela, Quinta do Amarante e Monte Verde - Incra 09, bem como a de drenagem de águas pluviais da mesma, na extensão de 10km para atender aos anseios dos moradores rurais. ",Apresentação,2022-02-01
321,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-01,2022,32,8,6370,api_i5,,autor_id,6370,IND 8019/2022,IND,,,"Sugere providências do Departamento de Trânsito do Distrito Federal- DETRAN/DF, a implantação de quebra-molas na Marginal da Via Estrutural em frente a Madeireira JK, que fica ao lado da entrada da Chácara 152/1 – Vicente Pires, na Região Administrativa do Vicente Pires – RA XXX.",Apresentação,2022-02-01
322,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2022-02-01,2022,32,8,6371,api_i5,,autor_id,6371,REQ 3054/2022,REQ,,,"Requer a realização de Audiência Pública, para debater e conscientizar sobre o “Fevereiro Roxo”.",Apresentação,2022-02-01
323,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-03,2022,32,8,6375,api_i5,,autor_id,6375,IND 8039/2022,IND,,,"Sugere ao Poder Executivo que, por intermédio do Departamento de Estradas de Rodagem-DER, promova o recapeamento da DF-483, trecho que liga o Gama à Santa Maria, conhecida como ""pista da skol"".",Apresentação,2022-02-03
324,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-03,2022,32,8,6377,api_i5,,autor_id,6377,IND 8040/2022,IND,,,"Sugere ao Poder Executivo que, por intermédio do Departamento de Trânsito do Distrito Federal – DETRAN/DF, promova a instalação de um semáforo com botoeira em frente ao Shopping de Santa Maria – RA-XIII.",Apresentação,2022-02-03
325,14,Deputada Arlete Sampaio,,1,apresentou uma proposição,2022-02-01,2022,32,8,6380,api_i5,,autor_id,6380,REQ 3055/2022,REQ,,,"Requer a realização de Sessão Solene em homenagem ao aniversário de 42 anos do Partido dos Trabalhadores – PT.

 

",Apresentação,2022-02-01
326,15,Deputado Chico Vigilante,PT,1,apresentou uma proposição,2022-02-01,2022,32,8,6380,api_i5,,autor_id,6380,REQ 3055/2022,REQ,,,"Requer a realização de Sessão Solene em homenagem ao aniversário de 42 anos do Partido dos Trabalhadores – PT.

 

",Apresentação,2022-02-01
327,20,Deputado Fábio Felix,PSOL,1,apresentou uma proposição,2022-02-01,2022,32,8,6380,api_i5,,autor_id,6380,REQ 3055/2022,REQ,,,"Requer a realização de Sessão Solene em homenagem ao aniversário de 42 anos do Partido dos Trabalhadores – PT.

 

",Apresentação,2022-02-01
328,29,Deputado Leandro Grass,,1,apresentou uma proposição,2022-02-01,2022,32,8,6380,api_i5,,autor_id,6380,REQ 3055/2022,REQ,,,"Requer a realização de Sessão Solene em homenagem ao aniversário de 42 anos do Partido dos Trabalhadores – PT.

 

",Apresentação,2022-02-01
329,14,Deputada Arlete Sampaio,,1,apresentou uma proposição,2022-02-08,2022,32,8,6381,api_i5,,autor_id,6381,REQ 3072/2022,REQ,,,Requer o cancelamento do Requerimento nº 3013/2021 que previa a realização de Sessão Solene em comemoração aos 45 anos da Fiocruz Brasília.,Apresentação,2022-02-08
330,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-09,2022,32,8,6386,api_i5,,autor_id,6386,IND 8104/2022,IND,,,"Sugere ao Poder Executivo do Distrito Federal que, por intermédio da Administração Regional e da Companhia Urbanizadora da Nova Capital do Brasil - NOVACAP, realize a Operação Tapa Buraco na Quadra 08, Bairro São Francisco, Região Administrativa de São Sebastião - RA XIV.",Apresentação,2022-02-09
331,13,Deputado Agaciel Maia,,1,apresentou uma proposição,2022-02-08,2022,32,8,6392,api_i5,,autor_id,6392,REQ 3068/2022,REQ,,,Requer a realização de Sessão Solene em Homenagem aos 60 anos do Colégio Sagrado Coração de Maria de Brasília,Apresentação,2022-02-08
332,26,Deputado Jorge Vianna,INVÁLIDO,1,apresentou uma proposição,2022-02-08,2022,32,8,6392,api_i5,,autor_id,6392,REQ 3068/2022,REQ,,,Requer a realização de Sessão Solene em Homenagem aos 60 anos do Colégio Sagrado Coração de Maria de Brasília,Apresentação,2022-02-08
333,53,Deputado Janio Farias Marques (Guarda Janio),,1,apresentou uma proposição,2022-02-08,2022,32,8,6392,api_i5,,autor_id,6392,REQ 3068/2022,REQ,,,Requer a realização de Sessão Solene em Homenagem aos 60 anos do Colégio Sagrado Coração de Maria de Brasília,Apresentação,2022-02-08
334,14,Deputada Arlete Sampaio,,1,apresentou uma proposição,2022-02-08,2022,32,8,6395,api_i5,,autor_id,6395,REQ 3067/2022,REQ,,,"Requer a realização de Audiência Pública Remota com a finalidade de debater a proposta de criação do Parque Distrital Pedra dos Amigos e a criação do Monumento Natural Distrital da Encosta, localizados na Região Administrativa do Lago Norte e inseridos nas Áreas de Preservação Ambiental APA do Planalto Central e APA do Paranoá.",Apresentação,2022-02-08
335,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6397,api_i5,,autor_id,6397,IND 8120/2022,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Secretaria de Estado de Segurança Pública, a intensificação das rondas ostensivas realizadas pela Polícia Militar, na EQNN 20/22 - Região Administrativa da Ceilândia – RA IX.",Apresentação,2022-02-15
336,22,Deputado Hermeto,MDB,1,apresentou uma proposição,2022-02-08,2022,32,8,6398,api_i5,,autor_id,6398,MO 1034/2022,MO,,,"Reconhece e apresenta Votos de Louvor ao Policial Cabo RODRIGO CARVALHO GUIMARÃES – MAT. 732.634/3, pelo comprometimento, profissionalismo e dedicação demonstrados em “ATO DE BRAVURA”, quando em seu período de folga executou uma prisão em flagrante, na cidade de Sobradinho/DF, fato ocorrido dia 02/11/2021, Conforme Registro de Ocorrência Policial (PCDF) n° 6.025/2021-0.",Apresentação,2022-02-08
337,31,Deputado Rafael Prudente,,1,apresentou uma proposição,2022-02-15,2022,32,8,6399,api_i5,,autor_id,6399,IND 8121/2022,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Secretaria de Estado de Segurança Pública, a intensificação das rondas ostensivas realizadas pela Polícia Militar, nas proximidades da EQNN 24/26 - Região Administrativa da Ceilândia – RA IX.",Apresentação,2022-02-15
338,22,Deputado Hermeto,MDB,1,apresentou uma proposição,2022-02-08,2022,32,8,6401,api_i5,,autor_id,6401,MO 1033/2022,MO,,,"Reconhece e apresenta Votos de Louvor aos Policiais do 9º BPM, pelo comprometimento, profissionalismo e dedicação demonstrados em “OCORRÊNCIA”, durante prisão em flagrante, na cidade de Gama/DF, sito DF 483, KM 03, fato ocorrido dia 10/12/2021.",Apresentação,2022-02-08
339,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-02,2022,32,8,6403,api_i5,,autor_id,6403,PL 2514/2022,PL,,,"Dispõe sobre a reabertura dos prazos específicos previstos na Lei nº 6.940, de 25 de agosto de 2021.","Apresentação, Retorno(Emenda)",2022-02-02
340,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-08,2022,32,8,6404,api_i5,,autor_id,6404,IND 8079/2022,IND,,,"Sugere ao Poder Executivo que, por intermédio da Secretaria de Estado de Educação – SEEDF promova a Construção de Creche Pública no INCRA 08 Região Administrativa de Brazlândia - RA IV.",Apresentação,2022-02-08
341,14,Deputada Arlete Sampaio,,1,apresentou uma proposição,2022-02-03,2022,32,8,6405,api_i5,,autor_id,6405,REQ 3061/2022,REQ,,,Requer a realização de Audiência Pública com a finalidade de debater o Enfrentamento à Violência Contra as Mulheres Pós - CPI do Feminicídio.,Apresentação,2022-02-03
342,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-08,2022,32,8,6412,api_i5,,autor_id,6412,IND 8080/2022,IND,,,"Sugere ao Poder Executivo do Distrito Federal que, por intermédio da Companhia Urbanizadora da Nova Capital - NOVACAP e da Administração Regional, o recapeamento da DF 180 compreendendo os trechos do balão BR 080 até BR 070 perfazendo um total de 08 km,  na Região Administrativa de Brazlândia - RA IV.",Apresentação,2022-02-08
343,24,Deputada Jaqueline Silva,MDB,1,apresentou uma proposição,2022-02-08,2022,32,8,6413,api_i5,,autor_id,6413,REQ 3069/2022,REQ,,,"Requer a realização de Sessão Solene no dia 17 de fevereiro de 2022, às 10h, em homenagem ao Aniversário da Região Administrativa de Santa Maria – RA XIII.",Apresentação,2022-02-08
344,27,Deputado José Gomes,,1,apresentou uma proposição,2022-02-08,2022,32,8,6413,api_i5,,autor_id,6413,REQ 3069/2022,REQ,,,"Requer a realização de Sessão Solene no dia 17 de fevereiro de 2022, às 10h, em homenagem ao Aniversário da Região Administrativa de Santa Maria – RA XIII.",Apresentação,2022-02-08
